survey_date,panel,slug,subquestion,question_id,economist_last,economist_first,economist_id,question_text,response,confidence,explanation,signed
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Banerjee,Abhijit,abhijit_banerjee,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,5,I found this difficult to interpret. We can deliver broad based healthcare without changing the system but it is likely to be cheaper if we take that route,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Bergemann,Dirk,dirk_bergemann,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,8,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Bertrand,Marianne,marianne_bertrand,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,5,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Brunnermeier,Markus,markus_brunnermeier,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Did Not Answer,NA,NA,NA
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Chevalier,Judith,judith_chevalier,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,6,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Cutler,David,david_cutler,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Strongly Agree,8,NA,2
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Duffie,Darrell,darrell_duffie,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Uncertain,1,NA,0
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Edlin,Aaron,aaron_edlin,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,5,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Eichengreen,Barry,barry_eichengreen,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Strongly Agree,5,NA,2
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Einav,Liran,liran_einav,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,7,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Fair,Ray,ray_fair,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,5,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Glaeser,Edward,edward_glaeser,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Uncertain,5,NA,0
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Goldberg,Pinelopi,pinelopi_goldberg,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,7,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Greenstone,Michael,michael_greenstone,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,5,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Hart,Oliver,oliver_hart,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,7,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Hoxby,Caroline,caroline_hoxby,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Uncertain,7,NA,0
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Hoynes,Hilary,hilary_hoynes,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Uncertain,5,May require changes in health system OR other parts of our economic system.,0
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Hurst,Erik,erik_hurst,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Uncertain,1,NA,0
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Judd,Kenneth,kenneth_judd,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,5,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Kaplan,Steven,steven_kaplan,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,8,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Kashyap,Anil,anil_kashyap,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Strongly Agree,7,The system we have now doesn't match the one that was designed initially.,2
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Klenow,Pete,pete_klenow,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Strongly Agree,3,NA,2
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Levin,Jonathan,jonathan_levin,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Strongly Agree,8,NA,2
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Maskin,Eric,eric_maskin,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,6,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Nordhaus,William,william_nordhaus,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Did Not Answer,NA,NA,NA
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Obstfeld,Maurice,maurice_obstfeld,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,3,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Pathak,Parag,parag_pathak,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,3,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Samuelson,Larry,larry_samuelson,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,8,The current US health care system stands out among developed nations by spending more while achieving less.,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Scheinkman,José,jos_scheinkman,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Strongly Agree,8,NA,2
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Schmalensee,Richard,richard_schmalensee,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,5,"Not a great question: what's the standard for ""broad-based""? That our health care system needs fundamental change is beyond doubt, of course.",1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Scott Morton,Fiona,fiona_scottmorton,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Strongly Agree,10,NA,2
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Shapiro,Carl,carl_shapiro,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,4,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Shimer,Robert,robert_shimer,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,6,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Stantcheva,Stefanie,stefanie_stantcheva,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Did Not Answer,NA,NA,NA
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Stock,James,james_stock,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,7,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Stokey,Nancy,nancy_stokey,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Uncertain,1,NA,0
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Syverson,Chad,chad_syverson,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,5,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Thaler,Richard,richard_thaler,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Strongly Agree,3,We pay high prices and get mediocre outcomes so we know the system is bad but those making the big bucks will fight to keep the status quo.,2
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Udry,Christopher,christopher_udry,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Agree,7,NA,1
2026-01-29,US,aca_subsidies,C,2026_01_29_aca_subsidies_C,Werning,Ivan,ivan_werning,The possible need for subsidies substantially in excess of those initially provided by the ACA indicates that other changes in the healthcare system are needed to enable broad-based access.,Did Not Answer,NA,NA,NA
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Acemoglu,Daron,daron_acemoglu,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Agree,3,"I interpret use of AI to refer to current AI design and deployment practices. Fundamentally, such effects depend on choices made by AI companies (and businesses). There is a pro-worker AI path that would not lead to such unemployment effects, but that's not what is pursued.",1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Aguiar,Mark,mark_aguiar,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Disagree,3,NA,-1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Altonji,Joseph,joseph_altonji,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,3,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Auerbach,Alan,alan_auerbach,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Disagree,5,NA,-1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Autor,David,david_autor,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Disagree,5,NA,-1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Banerjee,Abhijit,abhijit_banerjee,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Did Not Answer,NA,NA,NA
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Bergemann,Dirk,dirk_bergemann,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,6,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Bertrand,Marianne,marianne_bertrand,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Agree,2,NA,1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Brunnermeier,Markus,markus_brunnermeier,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,9,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Chevalier,Judith,judith_chevalier,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,8,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Cutler,David,david_cutler,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,1,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Duffie,Darrell,darrell_duffie,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,2,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Edlin,Aaron,aaron_edlin,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,6,It is too early to know.  Past technological innovations have not.  But this time could be different.,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Eichengreen,Barry,barry_eichengreen,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Disagree,5,NA,-1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Einav,Liran,liran_einav,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,1,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Fair,Ray,ray_fair,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,5,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Glaeser,Edward,edward_glaeser,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,8,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Goldberg,Pinelopi,pinelopi_goldberg,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,8,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Greenstone,Michael,michael_greenstone,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,3,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Hart,Oliver,oliver_hart,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Disagree,6,There will be substantial dislocation but I think people will find other jobs when AI is a substitute for what they are doing and in other cases it will be a complement.,-1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Hoxby,Caroline,caroline_hoxby,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,10,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Hoynes,Hilary,hilary_hoynes,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,5,I am more confident that inequality will rise (wages fall in the lower end) than unemployment rising.,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Hurst,Erik,erik_hurst,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,5,"Historically, labor displacing technologies sho up as declines in participation rates not an increase in unemployment rates.",0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Judd,Kenneth,kenneth_judd,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,8,There will be serious impacts of AI on the labor force but the impact on unemployment will depend on the sector and country. Many workers will suffer substantial wage loss. Older workers may retire earlier than planned. Unemployment is not indicative of long-run impacts.,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Kaplan,Steven,steven_kaplan,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Strongly Disagree,5,Expect increased productivity to lead to more employment over time.  There may be short-term volatility.,-2
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Kashyap,Anil,anil_kashyap,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Disagree,2,"low conviction, but it does not seem to be happening and there are forces that can go in both directions.",-1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Klenow,Pete,pete_klenow,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Disagree,5,NA,-1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Levin,Jonathan,jonathan_levin,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,6,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Maskin,Eric,eric_maskin,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,3,"Many jobs will surely be lost, but we don’t know yet how many new ones will be created.",0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Nordhaus,William,william_nordhaus,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Did Not Answer,NA,NA,NA
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Obstfeld,Maurice,maurice_obstfeld,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Disagree,2,NA,-1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Pathak,Parag,parag_pathak,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Agree,1,NA,1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Samuelson,Larry,larry_samuelson,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Disagree,6,"AI will eliminate many types of jobs, but will likely open up many new ones, just as with previous technological innovations.",-1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Scheinkman,José,jos_scheinkman,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Agree,6,"As technology  and the China shocks previously, AI will change the relative demand for workers with different skills. Countries with more rigid wages  would face increased  unemployment while other countries should experience wage stagnation and losses.",1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Schmalensee,Richard,richard_schmalensee,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,5,Could be a lot of underemployment.,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Scott Morton,Fiona,fiona_scottmorton,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Agree,5,NA,1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Shapiro,Carl,carl_shapiro,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,6,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Shimer,Robert,robert_shimer,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,3,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Stantcheva,Stefanie,stefanie_stantcheva,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Did Not Answer,NA,NA,NA
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Stock,James,james_stock,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,3,"Seems more likely that there would be a decline in the labor force participation rate as workers made obsolete drop out of the formal labor market, but who knows...",0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Stokey,Nancy,nancy_stokey,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Did Not Answer,NA,NA,NA
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Syverson,Chad,chad_syverson,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Disagree,6,"I would expect certain occupations to be substantially negatively affected, but countervailing influences and adoption frictions will expectedly mitigate negative overall effects.",-1
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Thaler,Richard,richard_thaler,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,1,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Udry,Christopher,christopher_udry,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,5,NA,0
2026-05-13,US,ai_work_and_education,A,2026_05_13_ai_work_and_education_A,Werning,Ivan,ivan_werning,Use of artificial intelligence over the next ten years will lead to a substantial increase in the unemployment rates in advanced countries.,Uncertain,6,"Previous forms of automation have not lead to high aggregate unemployment. This technology may, however, be different, so it is uncertain. Unemployment is more likely when displacement is coupled with high unemployment insurance benefits.",0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Acemoglu,Daron,daron_acemoglu,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,4,"There are many claims that AI will impact high-skill workers. The evidence outside of coding is scant. AI will displace customer service and many other service workers. If displaced, high-skill workers may be able to adapt better to AI and take jobs away from low-skill workers.",0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Aguiar,Mark,mark_aguiar,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,3,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Altonji,Joseph,joseph_altonji,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,5,NA,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Auerbach,Alan,alan_auerbach,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,5,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Autor,David,david_autor,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,5,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Banerjee,Abhijit,abhijit_banerjee,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Did Not Answer,NA,NA,NA
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Bergemann,Dirk,dirk_bergemann,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,7,NA,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Bertrand,Marianne,marianne_bertrand,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Strongly Agree,7,NA,2
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Brunnermeier,Markus,markus_brunnermeier,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,9,NA,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Chevalier,Judith,judith_chevalier,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,4,Agree but tricky to tell WHICH workers.,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Cutler,David,david_cutler,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,4,NA,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Duffie,Darrell,darrell_duffie,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,2,NA,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Edlin,Aaron,aaron_edlin,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,1,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Eichengreen,Barry,barry_eichengreen,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Disagree,5,NA,-1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Einav,Liran,liran_einav,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,1,NA,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Fair,Ray,ray_fair,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,5,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Glaeser,Edward,edward_glaeser,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,8,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Goldberg,Pinelopi,pinelopi_goldberg,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,8,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Greenstone,Michael,michael_greenstone,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,4,NA,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Hart,Oliver,oliver_hart,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Disagree,6,NA,-1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Hoxby,Caroline,caroline_hoxby,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,10,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Hoynes,Hilary,hilary_hoynes,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,5,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Hurst,Erik,erik_hurst,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,5,New jibs will be created.  But some high educated workers may end up moving down the job ladder if there job is displaced.,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Judd,Kenneth,kenneth_judd,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,8,Many administrative jobs will be eliminated. Reimbursements at Stanford is increasingly burdensome. Bureaucrats slow the process with silly questions that have easy answers. AI bureaucrats may ask the same questions but they will be faster .... and cheaper!,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Kaplan,Steven,steven_kaplan,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Disagree,3,NA,-1
